gyro_x;gyro_y;gyro_z;accel_x;accel_y;accel_z;label
59847.324;50458.016;-21984.732;0.08496094;-0.088134768;0.9243164;1
33816.792;-8076.336;-14396.947;0.08325195;-0.06567383;0.894531264;1
758015.236;0.022900764;-19335.878;0.0063476564;-0.013671875;0.83984376;1
9603.053;13450.381;-610.687;-0.16772461;-0.09790039;0.8510742;1
2778.626;3946.565;14106.871;-0.14770508;-0.00732421868;0.864501936;1
-11832.061;-27251.908;18229.008;-0.03930664;-0.031982422;0.85913084;1
6152.672;7740.458;9725.191;0.095703128;-0.056396484;0.89697268;1
419.084;-55801.524;-8.0;0.08959961;-0.07519531;0.88916016;1
23206.108;10229.008;-18931.298;0.018798828;-0.043945312;0.86279292;1
489.313;674809.136;-11587.787;-0.12524414;-0.06933594;0.80249024;1
3480.916;44351.144;9145.039;-0.14282226;-0.036132812;0.898681664;1
-8068.703;12038.168;16312.976;0.024902344;-0.04736328;0.9238281;1
343511.468;-3221.374;39847.328;0.107177736;-0.07714844;0.9321289;1
6625.954;-21374.046;-10977.099;0.06347656;-0.044433592;0.9030762;1
4557.252;15419.847;-1761.832;-0.057617188;-0.04711914;0.88916016;1
47633.584;11396.947;-53129.772;-0.16772461;-0.026123046;0.84765624;1
0.458015268;61603.056;12053.435;-0.10668945;-0.012939453;0.82788088;1
-32290.078;54351.144;10916.031;0.024658204;-0.064453124;0.91748052;1
1578.626;-0.14503818;76030.536;0.08081055;-0.041259764;0.92041016;1
33282.442;0.5954198;-12320.611;0.049316408;-0.001953125;0.9277344;1
0.5038168;3259.542;-17656.488;-0.017822266;-0.009277344;0.7844238;1
770992.368;100992.368;-6152.672;-0.16308594;-0.05126953;0.84814456;1
-27251.908;25038.168;15946.565;0.01586914;-0.0214843736;0.84350584;1
31755.726;1778.626;-0.86259544;0.13647461;-0.029052734;0.8925781;1
9236.641;-2465.649;-18610.688;0.057861328;0.017333984;0.832031236;1
-46412.216;14961.832;-17603.054;-0.11816406;-0.032958984;0.8342285;1
49541.984;754198.436;-10839.695;-0.13378906;-0.036376952;0.83374024;1
0.13740458;-3778.626;14114.504;-0.06591797;-0.037353516;0.8256836;1
-14458.015;-0.33587788;8687.023;0.043701172;-0.024902344;0.9406738;1
11519.084;3557.252;-28396.948;0.07543945;-0.08886719;0.952148432;1
52366.416;-65267.176;-16099.238;0.03149414;-0.018310546;0.8457031;1
-66488.548;6366.412;-16007.634;-0.088378904;-0.060546876;0.792968768;1
7.0;-0.35877864;39694.658;-0.11645508;-0.021240234;0.7548828;1
36793.892;-10320.611;152213.744;-0.015625;-0.056152344;0.8520508;1
4076.336;1059.542;87404.584;0.050048828;-0.01928711;0.91430664;1
13358.779;-8091.603;-6145.038;0.07080078;-0.0625;0.9255371;1
